race_year,race_circuit,race_country,race_altitude_m,team,race_start_position,qualifying_position,quali_lap_time_s,laps_completed,driver_pit_stops_count,driver_pit_stops_avg_duration_s,race_pit_stops_count,race_pit_stops_avg_duration_s,race_pit_stops_max_duration_s,race_pit_stops_min_duration_s,race_avg_laps_before_pit_stop,top3_finish
2022,Circuit de Barcelona-Catalunya,Spain,109,Red Bull,2.0,2.0,80.09100000000001,66,3.0,22.026666666666667,53.0,22.99964166666667,31.054,21.619,27.54583333333333,1
2022,Circuit de Barcelona-Catalunya,Spain,109,Red Bull,5.0,5.0,80.447,66,3.0,21.781666666666663,53.0,22.99964166666667,31.054,21.619,27.54583333333333,1
2022,Circuit de Barcelona-Catalunya,Spain,109,Mercedes,4.0,4.0,80.218,66,3.0,22.336,53.0,22.99964166666667,31.054,21.619,27.54583333333333,1
2022,Circuit de Barcelona-Catalunya,Spain,109,Ferrari,3.0,3.0,79.892,66,3.0,22.17,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Mercedes,6.0,6.0,80.252,66,3.0,25.133333333333336,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Alfa Romeo,7.0,7.0,80.355,66,2.0,22.764,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Alpine F1 Team,12.0,12.0,80.88,66,3.0,22.374333333333336,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,McLaren,11.0,11.0,80.838,66,3.0,22.474,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Alpine F1 Team,20.0,17.0,81.043,65,3.0,23.232,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,AlphaTauri,13.0,13.0,80.707,65,3.0,22.733666666666664,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Aston Martin,16.0,16.0,80.95400000000001,65,2.0,22.496,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,McLaren,9.0,9.0,80.549,65,3.0,22.225666666666665,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,AlphaTauri,14.0,14.0,80.719,65,3.0,23.931,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Haas F1 Team,10.0,10.0,80.68299999999999,65,2.0,23.3545,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Aston Martin,17.0,18.0,81.418,65,3.0,23.34633333333333,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Williams,19.0,20.0,81.91499999999999,64,3.0,22.753666666666664,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Haas F1 Team,8.0,8.0,80.227,64,2.0,26.755000000000003,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Williams,18.0,19.0,81.645,64,4.0,23.202,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Alfa Romeo,15.0,15.0,80.476,28,1.0,23.109,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Barcelona-Catalunya,Spain,109,Ferrari,1.0,1.0,79.861,27,1.0,21.794,53.0,22.99964166666667,31.054,21.619,27.54583333333333,0
2022,Circuit de Monaco,Monaco,7,Red Bull,3.0,3.0,73.004,64,2.0,24.4725,35.0,26.8745350877193,36.854,24.409,18.42105263157895,1
2022,Circuit de Monaco,Monaco,7,Ferrari,2.0,2.0,72.616,64,1.0,24.666,35.0,26.8745350877193,36.854,24.409,18.42105263157895,1
2022,Circuit de Monaco,Monaco,7,Red Bull,4.0,4.0,72.993,64,2.0,26.9695,35.0,26.8745350877193,36.854,24.409,18.42105263157895,1
2022,Circuit de Monaco,Monaco,7,Ferrari,1.0,1.0,72.569,64,2.0,26.872,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Mercedes,6.0,6.0,72.787,64,1.0,25.352,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,McLaren,5.0,5.0,72.92699999999999,64,3.0,24.746333333333336,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Alpine F1 Team,7.0,7.0,73.394,64,1.0,24.526,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Mercedes,8.0,8.0,73.444,64,2.0,24.6515,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Alfa Romeo,12.0,12.0,73.541,64,1.0,25.865,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Aston Martin,9.0,9.0,73.313,64,2.0,25.049,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,AlphaTauri,17.0,17.0,73.66,64,2.0,32.128,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Alpine F1 Team,10.0,10.0,72.848,64,1.0,24.875,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,McLaren,14.0,14.0,73.338,64,1.0,26.056,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Aston Martin,18.0,18.0,73.678,64,3.0,28.377,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Williams,19.0,19.0,74.403,63,3.0,33.34466666666667,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Alfa Romeo,20.0,20.0,75.606,63,1.0,25.594,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,AlphaTauri,11.0,11.0,73.11,63,3.0,25.451666666666668,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Williams,16.0,16.0,73.611,48,2.0,29.3745,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Circuit de Monaco,Monaco,7,Haas F1 Team,15.0,15.0,73.469,24,2.0,32.2455,35.0,26.8745350877193,36.854,24.409,18.42105263157895,0
2022,Baku City Circuit,Azerbaijan,-7,Red Bull,3.0,3.0,102.722,51,2.0,21.095,27.0,22.73815789473684,41.5,20.249,19.605263157894736,1
2022,Baku City Circuit,Azerbaijan,-7,Red Bull,2.0,2.0,102.733,51,2.0,22.864,27.0,22.73815789473684,41.5,20.249,19.605263157894736,1
2022,Baku City Circuit,Azerbaijan,-7,Mercedes,5.0,5.0,103.754,51,2.0,20.5325,27.0,22.73815789473684,41.5,20.249,19.605263157894736,1
2022,Baku City Circuit,Azerbaijan,-7,Mercedes,7.0,7.0,103.939,51,2.0,21.1505,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,AlphaTauri,6.0,6.0,103.268,51,1.0,22.698,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Aston Martin,9.0,9.0,103.279,51,1.0,20.249,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Alpine F1 Team,10.0,10.0,104.083,51,1.0,20.571,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,McLaren,12.0,12.0,104.437,51,1.0,21.794,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,McLaren,11.0,11.0,104.237,51,1.0,21.443,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Alpine F1 Team,13.0,13.0,103.903,51,1.0,22.638,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Alfa Romeo,15.0,15.0,104.478,50,1.0,20.979,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Williams,17.0,17.0,104.719,50,2.0,23.5585,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,AlphaTauri,8.0,8.0,103.595,50,2.0,32.2915,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Haas F1 Team,20.0,20.0,105.775,50,2.0,24.602,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Williams,18.0,18.0,105.367,50,2.0,25.732,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Aston Martin,19.0,19.0,105.371,46,1.0,22.059,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Haas F1 Team,16.0,16.0,104.643,31,1.0,21.555,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Alfa Romeo,14.0,14.0,103.777,23,1.0,23.001,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Baku City Circuit,Azerbaijan,-7,Ferrari,1.0,1.0,102.865,21,1.0,23.212,27.0,22.73815789473684,41.5,20.249,19.605263157894736,0
2022,Circuit Gilles Villeneuve,Canada,13,Red Bull,1.0,1.0,92.219,70,2.0,23.9605,32.0,25.928166666666666,43.032,23.248,30.583333333333332,1
2022,Circuit Gilles Villeneuve,Canada,13,Ferrari,3.0,3.0,92.781,70,2.0,24.548,32.0,25.928166666666666,43.032,23.248,30.583333333333332,1
2022,Circuit Gilles Villeneuve,Canada,13,Mercedes,4.0,4.0,93.841,70,2.0,23.843,32.0,25.928166666666666,43.032,23.248,30.583333333333332,1
2022,Circuit Gilles Villeneuve,Canada,13,Mercedes,8.0,8.0,93.16,70,2.0,24.01,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Ferrari,19.0,15.0,93.008,70,1.0,26.199,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Alpine F1 Team,7.0,7.0,93.012,70,2.0,24.8145,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Alfa Romeo,11.0,11.0,93.689,70,1.0,26.089,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Alfa Romeo,10.0,10.0,93.692,70,2.0,24.1305,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Alpine F1 Team,2.0,2.0,92.277,70,2.0,24.459,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Aston Martin,17.0,18.0,95.532,70,1.0,25.252,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,McLaren,9.0,9.0,93.636,70,2.0,26.385,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Aston Martin,16.0,17.0,94.512,70,2.0,23.5435,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Williams,12.0,12.0,94.047,70,2.0,23.667,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,AlphaTauri,15.0,16.0,94.492,70,2.0,23.585,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,McLaren,14.0,14.0,94.066,70,2.0,33.583,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Williams,18.0,19.0,95.66,70,2.0,27.027,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,Haas F1 Team,5.0,5.0,92.957,70,1.0,38.262,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Circuit Gilles Villeneuve,Canada,13,AlphaTauri,20.0,20.0,96.575,47,2.0,23.349,32.0,25.928166666666666,43.032,23.248,30.583333333333332,0
2022,Silverstone Circuit,UK,153,Ferrari,1.0,1.0,100.19,52,2.0,28.5045,30.0,29.6761875,37.302,28.155,27.260416666666668,1
2022,Silverstone Circuit,UK,153,Red Bull,4.0,4.0,100.521,52,2.0,32.7285,30.0,29.6761875,37.302,28.155,27.260416666666668,1
2022,Silverstone Circuit,UK,153,Mercedes,5.0,5.0,100.428,52,2.0,29.4165,30.0,29.6761875,37.302,28.155,27.260416666666668,1
2022,Silverstone Circuit,UK,153,Ferrari,3.0,3.0,99.846,52,1.0,28.805,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,Alpine F1 Team,7.0,7.0,101.598,52,2.0,28.787,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,McLaren,6.0,6.0,101.515,52,2.0,28.803,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,Red Bull,2.0,2.0,99.129,52,3.0,29.133333333333336,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,Haas F1 Team,19.0,19.0,102.708,52,2.0,29.9895,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,Aston Martin,18.0,18.0,102.666,52,2.0,29.193,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,Haas F1 Team,17.0,17.0,102.159,52,1.0,29.473,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,Aston Martin,20.0,20.0,103.43,52,2.0,29.206000000000003,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,Williams,10.0,10.0,101.998,52,2.0,28.6335,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,McLaren,14.0,14.0,101.933,52,3.0,30.06866666666667,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,AlphaTauri,13.0,13.0,101.893,52,2.0,32.1035,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,Alpine F1 Team,15.0,15.0,101.73,37,1.0,30.342,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Silverstone Circuit,UK,153,AlphaTauri,11.0,11.0,101.68,26,1.0,29.632,30.0,29.6761875,37.302,28.155,27.260416666666668,0
2022,Red Bull Ring,Austria,678,Ferrari,2.0,2.0,65.419,71,3.0,21.500333333333334,42.0,22.998975,38.201,21.206,30.76666666666667,1
2022,Red Bull Ring,Austria,678,Red Bull,1.0,1.0,65.852,71,3.0,21.595,42.0,22.998975,38.201,21.206,30.76666666666667,1
2022,Red Bull Ring,Austria,678,Mercedes,8.0,9.0,66.079,71,2.0,22.8615,42.0,22.998975,38.201,21.206,30.76666666666667,1
2022,Red Bull Ring,Austria,678,Mercedes,4.0,4.0,66.235,71,2.0,29.966,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Alpine F1 Team,6.0,5.0,66.468,71,2.0,21.932,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Haas F1 Team,9.0,7.0,66.405,70,2.0,22.5,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,McLaren,10.0,15.0,66.33,70,2.0,25.004,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Haas F1 Team,7.0,6.0,66.366,70,2.0,22.1465,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,McLaren,11.0,16.0,66.613,70,2.0,21.6225,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Alpine F1 Team,19.0,8.0,66.016,70,3.0,22.543666666666667,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Alfa Romeo,12.0,12.0,66.44200000000001,70,2.0,23.4775,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Williams,15.0,11.0,66.516,70,2.0,22.2115,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Aston Martin,12.0,17.0,66.847,70,2.0,21.6915,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Alfa Romeo,13.0,18.0,66.901,70,2.0,25.782,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,AlphaTauri,14.0,10.0,66.589,70,2.0,25.167,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,AlphaTauri,16.0,14.0,66.463,70,2.0,21.634,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Aston Martin,18.0,20.0,67.083,70,2.0,21.8475,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Ferrari,3.0,3.0,65.66,56,2.0,21.352,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Williams,17.0,19.0,67.003,48,2.0,21.464,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Red Bull Ring,Austria,678,Red Bull,5.0,13.0,66.143,24,1.0,23.681,42.0,22.998975,38.201,21.206,30.76666666666667,0
2022,Circuit Paul Ricard,France,432,Red Bull,2.0,2.0,91.891,53,1.0,35.266,25.0,38.143289473684206,50.79,35.266,18.605263157894736,1
2022,Circuit Paul Ricard,France,432,Mercedes,4.0,4.0,93.041,53,1.0,37.189,25.0,38.143289473684206,50.79,35.266,18.605263157894736,1
2022,Circuit Paul Ricard,France,432,Mercedes,6.0,6.0,93.109,53,1.0,38.277,25.0,38.143289473684206,50.79,35.266,18.605263157894736,1
2022,Circuit Paul Ricard,France,432,Red Bull,3.0,3.0,92.354,53,1.0,38.061,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Ferrari,19.0,9.0,92.297,53,2.0,41.875,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Alpine F1 Team,7.0,7.0,92.819,53,1.0,36.524,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,McLaren,5.0,5.0,92.672,53,1.0,37.539,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Alpine F1 Team,10.0,12.0,93.346,53,1.0,44.747,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,McLaren,9.0,11.0,93.404,53,1.0,36.264,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Aston Martin,15.0,17.0,93.439,53,1.0,39.844,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Aston Martin,12.0,14.0,93.285,53,1.0,36.671,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,AlphaTauri,14.0,16.0,93.439,53,1.0,35.969,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Williams,13.0,15.0,93.423,53,1.0,37.38,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Alfa Romeo,11.0,13.0,93.034,53,2.0,37.1875,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Haas F1 Team,17.0,19.0,93.701,53,2.0,36.8535,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Alfa Romeo,16.0,18.0,93.674,47,2.0,43.617,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Williams,18.0,20.0,93.794,40,2.0,37.2195,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,Haas F1 Team,20.0,10.0,92.756,37,2.0,36.591,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Circuit Paul Ricard,France,432,AlphaTauri,8.0,8.0,93.394,17,1.0,37.648,25.0,38.143289473684206,50.79,35.266,18.605263157894736,0
2022,Hungaroring,Hungary,264,Red Bull,10.0,10.0,78.509,70,2.0,21.2895,42.0,22.778891666666667,31.224,21.118,30.325,1
2022,Hungaroring,Hungary,264,Mercedes,7.0,7.0,78.374,70,2.0,21.897,42.0,22.778891666666667,31.224,21.118,30.325,1
2022,Hungaroring,Hungary,264,Mercedes,1.0,1.0,78.407,70,2.0,22.253,42.0,22.778891666666667,31.224,21.118,30.325,1
2022,Hungaroring,Hungary,264,Ferrari,2.0,2.0,78.434,70,2.0,23.138,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Red Bull,11.0,11.0,79.118,70,2.0,21.1425,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Ferrari,3.0,3.0,78.806,70,3.0,21.763666666666666,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,McLaren,4.0,4.0,78.65299999999999,70,2.0,22.711,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Alpine F1 Team,6.0,6.0,78.71600000000001,69,1.0,22.083,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Alpine F1 Team,5.0,5.0,78.866,69,1.0,23.581,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Aston Martin,18.0,18.0,79.273,69,2.0,23.216,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Aston Martin,14.0,14.0,79.205,69,2.0,21.697,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,AlphaTauri,19.0,19.0,79.527,69,2.0,21.582,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Alfa Romeo,12.0,12.0,78.973,69,2.0,25.2695,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Haas F1 Team,15.0,15.0,79.164,69,2.0,22.7595,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,McLaren,9.0,9.0,78.775,69,2.0,21.5395,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Haas F1 Team,13.0,13.0,78.993,69,3.0,25.332666666666665,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Williams,17.0,17.0,79.256,69,3.0,25.77933333333333,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Williams,19.0,20.0,79.57,69,3.0,24.364666666666665,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,AlphaTauri,16.0,16.0,79.24,68,3.0,21.907,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Hungaroring,Hungary,264,Alfa Romeo,8.0,8.0,78.935,65,1.0,22.272,42.0,22.778891666666667,31.224,21.118,30.325,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Red Bull,14.0,1.0,104.581,44,2.0,22.602,38.0,23.81522222222222,35.825,22.322,20.537037037037038,1
2022,Circuit de Spa-Francorchamps,Belgium,401,Red Bull,2.0,3.0,105.377,44,2.0,22.4995,38.0,23.81522222222222,35.825,22.322,20.537037037037038,1
2022,Circuit de Spa-Francorchamps,Belgium,401,Ferrari,1.0,2.0,105.05,44,2.0,22.6465,38.0,23.81522222222222,35.825,22.322,20.537037037037038,1
2022,Circuit de Spa-Francorchamps,Belgium,401,Mercedes,5.0,8.0,105.65,44,2.0,22.901,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Alpine F1 Team,3.0,6.0,106.075,44,2.0,23.2975,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Ferrari,15.0,4.0,105.572,44,3.0,23.573666666666668,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Alpine F1 Team,16.0,5.0,106.039,44,2.0,23.501,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Aston Martin,10.0,16.0,106.344,44,2.0,23.0275,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,AlphaTauri,12.0,12.0,106.183,44,2.0,22.6995,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Williams,6.0,9.0,105.672,44,2.0,23.8745,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Aston Martin,9.0,14.0,106.256,44,2.0,23.452,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,McLaren,17.0,10.0,105.745,44,2.0,23.298,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,AlphaTauri,19.0,19.0,106.692,44,2.0,27.154,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Alfa Romeo,18.0,13.0,106.178,44,2.0,23.554,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,McLaren,7.0,11.0,106.212,44,2.0,23.1155,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Haas F1 Team,12.0,18.0,106.557,43,2.0,25.1055,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Haas F1 Team,19.0,15.0,106.342,43,2.0,24.57,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit de Spa-Francorchamps,Belgium,401,Williams,11.0,17.0,106.401,43,3.0,27.802333333333337,38.0,23.81522222222222,35.825,22.322,20.537037037037038,0
2022,Circuit Park Zandvoort,Netherlands,6,Red Bull,1.0,1.0,71.31700000000001,72,4.0,18.253,72.0,19.783048333333333,52.684,13.973,39.55166666666666,1
2022,Circuit Park Zandvoort,Netherlands,6,Mercedes,6.0,6.0,71.561,72,3.0,20.488,72.0,19.783048333333333,52.684,13.973,39.55166666666666,1
2022,Circuit Park Zandvoort,Netherlands,6,Ferrari,2.0,2.0,71.443,72,4.0,17.936999999999998,72.0,19.783048333333333,52.684,13.973,39.55166666666666,1
